"coord.Dim.1"	"coord.Dim.2"	"coord.Dim.3"	"coord.Dim.4"	"cos2.Dim.1"	"cos2.Dim.2"	"cos2.Dim.3"	"cos2.Dim.4"	"contrib.Dim.1"	"contrib.Dim.2"	"contrib.Dim.3"	"contrib.Dim.4"	"dist"
"11747871"	-4.32530718464273	4.76713589214923	0.18715524185398	0.308443974211062	0.317113746196398	0.385208817061947	0.000593724739539203	0.00161262628911298	0.00231635809079638	0.00563416679335106	1.2351487347299e-05	4.82490158107951e-05	7.68085245343542
"11747879"	-4.45875422725238	4.75843465084454	-0.0247617677032072	0.313142868284795	0.328967534337495	0.374674546488706	1.01458692589879e-05	0.0016225983202427	0.00246149440924961	0.0056136179753437	2.16211384210238e-07	4.97302828063069e-05	7.77386535390192
"11747877"	-4.55436493417876	4.69336828060135	-0.315600044801767	0.315807785119008	0.33574782840251	0.356555242316302	0.00161224734603634	0.00161437053335699	0.00256819170876648	0.00546114745810338	3.51228201193377e-05	5.05803164427279e-05	7.85997601607611
"11747839"	-4.50096593924233	4.67480460377678	-0.314878248013778	0.363513993883223	0.33260935964118	0.358797938687625	0.00162782732324892	0.00216952811008703	0.00250832171787212	0.00541803194772743	3.49623477182899e-05	6.70159451275141e-05	7.80438154718822
"11747829"	-4.54861926454733	4.54471407810039	-0.776632394049701	0.358202818656639	0.330656140173876	0.330088618693229	0.00963936492233522	0.00205057386052662	0.00256171586704593	0.00512068153016048	0.000212689607556226	6.50719582418648e-05	7.91026969051905
"11747813"	-4.50130287376697	4.51163814780064	-0.918684992869109	0.297226990494408	0.325044290300096	0.32653864810243	0.0135393967335737	0.00141723724942025	0.00250869726917819	0.00504641724440241	0.000297610679322739	4.48035438308035e-05	7.89526960869177
"11748043"	-4.1487200538632	4.52075745430099	-0.35977682795465	0.355224997770973	0.290923304737004	0.345440031991705	0.00218784538872755	0.00213283515969074	0.00213108144008329	0.0050668383569397	4.56437842586313e-05	6.39945395927583e-05	7.69174493954867
"11747809"	-4.72435069313161	4.111621680784	-1.5749443214559	0.512876529891938	0.378629755326926	0.286785229126958	0.0420785624276552	0.00446227298502605	0.0027634781939229	0.00419122455965195	0.000874672911958582	0.000133401750798082	7.67776398656121
"11748041"	-4.46912562130073	4.11835944899608	-1.16869543474194	0.555209431377436	0.343471713565769	0.291671738484249	0.0234881357002404	0.00530102096716633	0.00247295896571068	0.00420497224366601	0.000481634914635129	0.000156332599096697	7.62565361064169
"11747807"	-4.83316326841892	4.09409932365901	-1.76209777429228	0.48586814112246	0.381837059740938	0.273988221791475	0.0507545696799963	0.00385879751729261	0.00289224259601592	0.00415557748384321	0.00109490205872012	0.000119721658423715	7.82154282714445
"11747935"	-4.53115274562671	5.12574251848559	0.173104974520975	0.0673534062261646	0.355325175560825	0.454697061073374	0.000518594218751608	7.8510492569949e-05	0.00254207986413263	0.00651370683742532	1.05665780150698e-05	2.30067358593918e-06	7.60143721759809
"11747855"	-4.53320383177189	5.15484521245942	0.0621384810542863	0.00935104177409105	0.353335404339979	0.456886072792498	6.63892752397725e-05	1.50347654048228e-06	0.00254438179707581	0.00658788324077532	1.36155921231542e-06	4.43461450061222e-08	7.62626108302293
"11747903"	-4.71991009683384	5.15312301645592	-0.146376689295054	0.0257215770610603	0.361964564836874	0.431459090880722	0.00034813079680125	1.07496367641714e-05	0.00275828563959583	0.00658348204909022	7.55542862945274e-06	3.35529773913446e-07	7.84513999934882
"11747887"	-4.68968633592375	5.16255927133085	-0.107563563599151	0.0244997673758655	0.361580766911087	0.438175237148311	0.000190216459026517	9.86828424307718e-06	0.00272307359137147	0.00660761510149811	4.07986348153989e-06	3.04410620286937e-07	7.79903978205751
"11747843"	-4.48284689834687	5.12251686864423	0.115858218794499	0.0340596733518319	0.35142714820302	0.458874885556429	0.000234736805202144	2.02865619656627e-05	0.00248816741938121	0.00650551121455958	4.73335373793986e-06	5.88324366182997e-07	7.56199267990165
"11747833"	-4.5301861307362	5.0881881890529	0.0452669129434289	0.0666715286696189	0.359600872848415	0.453643796115376	3.59046254817528e-05	7.78878060455664e-05	0.00254099539389151	0.00641860967588738	7.22565169724012e-07	2.25432591876095e-06	7.55449916501378
"11747825"	-4.60343267285999	5.0172203856033	-0.0403934934270414	0.146558603033216	0.373289020981894	0.443412550764938	2.87411707391783e-05	0.000378359165314691	0.00262382808948627	0.00624081044576009	5.75357921095848e-07	1.08932761149874e-05	7.53458241023464
"11748399"	-4.70432687553276	4.95201518680383	-0.115521216428176	0.270481457334663	0.38743094987871	0.429302350048606	0.000233626894814323	0.00128077937546531	0.00274010223418713	0.0060796499045284	4.70585751919699e-06	3.71031578426223e-05	7.55788596624989
"11747819"	-4.51315348315577	4.96033728726942	0.190076965058934	0.301408493576679	0.362696371435454	0.438132450442656	0.000643342114720537	0.00161768506910804	0.00252192398459417	0.0061001013649721	1.27401413110482e-05	4.60730381323511e-05	7.49391042882193
"11748401"	-4.76487322810072	4.87952250479821	-0.154241682445736	0.374144991840919	0.397615698642292	0.416980237678383	0.000416643230058132	0.00245154965699461	0.00281108829310608	0.00590295246693812	8.38916574224983e-06	7.09930363298215e-05	7.55648090213929
"11748407"	-4.75092216614413	4.80013837478499	-0.17664148725727	0.443010529566381	0.400752110029117	0.409098136148234	0.000553994447607569	0.0034845611012342	0.0027946512328079	0.00571244655070442	1.10027359954876e-05	9.95322853516283e-05	7.50481527054192
