"coord.Dim.1"	"coord.Dim.2"	"coord.Dim.3"	"coord.Dim.4"	"coord.Dim.5"	"cos2.Dim.1"	"cos2.Dim.2"	"cos2.Dim.3"	"cos2.Dim.4"	"cos2.Dim.5"	"contrib.Dim.1"	"contrib.Dim.2"	"contrib.Dim.3"	"contrib.Dim.4"	"contrib.Dim.5"	"dist"
"3809549"	-6.28647657530835	3.12485482307111	-2.25956145144035	-1.03394311512094	-2.79222155560152	0.51089869982935	0.126235029227158	0.0660037344234856	0.0138201731903954	0.100790580184094	0.021892611236838	0.0141236282002105	0.00854748231722632	0.00213302304069554	0.0202411186152569	8.7950822021557
"3809535"	-6.35772403179445	3.18417155178584	-2.52686420959675	-0.92841542337246	-2.76444658600433	0.508932966191265	0.127658622474391	0.0803935203088026	0.0108528032832287	0.096221837013713	0.0223916608279667	0.014664913360235	0.0106894092675068	0.00171983565586449	0.0198404338670941	8.91192208782548
"3809531"	-5.85583429126105	2.58046940888317	-2.52409820973225	-0.590054639180409	-3.26156086121174	0.47324294055224	0.0918975677410792	0.0879263580309296	0.00480497404067776	0.146810649845041	0.0189959281773224	0.00963128014875223	0.010666020023277	0.00069468306840964	0.0276175871300294	8.51229579186382
"3808435"	-6.88294298792805	3.18616972082123	-1.94382703349486	-1.26283629866888	-2.21795354249009	0.58069603527593	0.124433789839188	0.0463143690331521	0.0195476533877733	0.0602983469876989	0.0262440771828846	0.0146833245353752	0.0063256496196612	0.00318197210964121	0.0127714335833309	9.03232886623039
"3808647"	-6.72988819517787	3.53063573783317	-1.18079827855169	-1.82256831769868	-2.31901239754735	0.531959645226604	0.146409350827244	0.0163762481969683	0.0390149111485295	0.0631639280218124	0.025089884400541	0.01802986236698	0.00233421749471457	0.00662780753443592	0.013961783515413	9.22716964640303
"3808829"	-7.02056945670616	3.36495027782426	-1.45448593243408	-1.65358312938436	-2.16087109940091	0.600856751771585	0.138033203580661	0.0257896421112026	0.0333333015029968	0.0569225028016808	0.0273040859533758	0.0163773597200752	0.00354167696970139	0.0054557482359196	0.012122508047008	9.05705213107425
"3808467"	-7.03488778135489	3.23714209182489	-1.77605384792703	-1.40317390344197	-2.13701977163041	0.605163468564163	0.128139162432031	0.0385718627886594	0.0240758347199635	0.0558438607892859	0.0274155719049945	0.0151568904390388	0.00528082961117071	0.00392848639402606	0.0118563726117659	9.04317265006217
"3808469"	-6.89590263429035	3.19042643299479	-2.08361420779482	-1.1838421992653	-2.15998161618643	0.576679913751361	0.123438334306253	0.0526486455994977	0.0169957453981884	0.0565786645903353	0.0263429982851448	0.0147225844891562	0.0072681606380937	0.00279633944541583	0.0121125300819518	9.08079159068221
"3808465"	-6.96520126413618	3.25135164425985	-1.76561913284899	-1.40497518993004	-2.15523372583591	0.597655850918253	0.130230203730325	0.0384041261727184	0.0243176243646399	0.0572232584384038	0.0268751131957189	0.0152902459213128	0.00521895977722745	0.00393857904393342	0.0120593391116439	9.00965336594696
"3808457"	-6.96394074754106	3.191996314906	-1.79114010634031	-1.36599369283582	-2.22064887513309	0.59500247741536	0.125006732084404	0.039361147996597	0.0228931749743616	0.0605018184043578	0.026865386711295	0.014737076849965	0.00537092408698989	0.00372305664201456	0.0128024930057533	9.0280858510994
"3808459"	-6.93372041914697	3.23977939750925	-1.82542649916483	-1.35898119814569	-2.1596509148272	0.591860326982675	0.129216346101707	0.0410218534784302	0.0227359692888206	0.0574187445903726	0.0266327255667197	0.0151815971929349	0.00557851491515348	0.00368492923192166	0.0121088214174955	9.01273727158112
"3808463"	-6.91549091425728	3.1326887231949	-1.86194584391059	-1.29525215502537	-2.2899239647175	0.586761269793074	0.120406490205352	0.0425352999495952	0.0205837290587242	0.0643365152491427	0.0264928689951684	0.0141945318345432	0.0058039543398856	0.00334742536329909	0.0136137221701414	9.02801548256474
"3808461"	-6.85842538883145	3.20827071126654	-1.86281968612891	-1.31633444204771	-2.22460075857668	0.58237114459932	0.12743626216409	0.0429628070772227	0.0214527761519525	0.0612710289227579	0.0260574431316132	0.0148877339377542	0.00580940340327072	0.00345728152175052	0.0128481003770125	8.9872018148703
"3808471"	-6.94376587147421	3.14526847726086	-2.14964391827504	-1.13200385504983	-2.16344786405542	0.576913388127956	0.118368440079698	0.0552908838423059	0.0153326171382435	0.056003265000705	0.0267099515178266	0.0143087610218572	0.00773611558294366	0.00255680770897126	0.0121514366348394	9.14196933504461
"3808475"	-6.85234790559503	3.29193341905714	-2.18742272684488	-1.15430730460962	-2.01431570337731	0.564002329085066	0.130167982471125	0.0574734844594545	0.0160046055818215	0.0487368173206221	0.0260112828253819	0.0156743186432048	0.00801042091536864	0.00265855190160161	0.0105339156363501	9.12428739244856
"3808481"	-6.9440217246293	3.17693524528763	-2.23133185207914	-1.09453791371351	-2.08954799051658	0.573102360526836	0.119957327346227	0.0591750162009193	0.0142387437716847	0.051893714183359	0.0267119198881305	0.014598334519944	0.00833524226261958	0.00239036309325119	0.0113354680969118	9.17265316306036
"3808811"	-6.76202221745694	3.1421572476822	-2.38327114968394	-1.00326856732716	-2.17275588697683	0.608021206059727	0.131286892945814	0.0755287767942428	0.0133844321840668	0.0627750995897776	0.0253300559174342	0.0142804672066752	0.00950904293969207	0.00200833735947303	0.0122562223022371	8.67195928362671
"3808335"	-6.65864825527069	3.01640331717801	-2.3982585638567	-0.925125970857071	-2.28371854075017	0.593683516555535	0.121832081137321	0.0770149169396554	0.0114599992557461	0.0698341737422476	0.024561512623728	0.0131602883517329	0.00962901592484768	0.00170767020619589	0.0135400389778736	8.64188690096912
"3808841"	-6.86759283894363	3.06093552363284	-2.62258246780455	-0.801711177999965	-2.00370967192408	0.556614966612989	0.110574291347139	0.0811716003981855	0.00758545575070552	0.0473822184426313	0.026127150082832	0.0135517365067836	0.0115145827241233	0.00128244318227329	0.0104232786481258	9.20507008027912
"3808617"	-6.28496676429658	2.3664042757793	-3.69611887487567	0.191377425801089	-2.36158081577404	0.456578741465162	0.0647273159582765	0.157907070654247	0.000423341781514436	0.0644637165105135	0.0218820966867865	0.00809961672332146	0.0228708211768753	7.30774984900552e-05	0.0144790605175496	9.30133191043615
"3809173"	-6.75470016580412	3.18477942017549	-2.36526682436805	-1.02305915189721	-2.09225508806066	0.611803789437028	0.136006206449032	0.0750171035002258	0.0140346472140241	0.0586988071990476	0.0252752298439211	0.0146705130510878	0.0093659142603726	0.00208835220355088	0.0113648582766351	8.63574867410229
"3808321"	-6.50518506276042	2.94466656150517	-2.48430925919038	-0.816848292723293	-2.29548071111457	0.581412249329229	0.119134381517268	0.0847961591257055	0.00916743156218146	0.0723955981391399	0.0234424108991607	0.0125417700850433	0.0103324000554848	0.00133132800212886	0.0136798726509313	8.53134623035688
"3808297"	-6.49877399899213	2.5637231689369	-2.43644108099877	-0.668950819321935	-2.66684068779103	0.567031032021905	0.0882442091422823	0.0796995347022752	0.00600803340620457	0.0954856488996324	0.0233962272067476	0.00950667926754501	0.00993806251146685	0.000892874942887282	0.0184641323277596	8.63034228772283
"3808381"	-6.35253568573093	2.22778245300729	-2.60548672693397	-0.376784575394217	-2.78536151354945	0.540472386897157	0.0664698718540004	0.0909194947915427	0.0019013650856226	0.10390643022654	0.0223551294274207	0.00717847419491308	0.0113649525606664	0.000283262110424652	0.0201417824057605	8.6409274380734
"3808361"	-6.77681792342939	2.55674681225424	-2.9991573912445	-0.342191283394786	-2.33221258215741	0.571862596334811	0.0813983315795262	0.112005299560649	0.00145806854893796	0.0677292591270879	0.0254410245193365	0.00945501085876164	0.0150587322696829	0.000233636203540713	0.0141211812375459	8.96148477973429
"3809153"	-6.3077579428037	2.41688383251666	-3.69134453125169	0.188341933330559	-2.32413995608333	0.490940357830594	0.0720759291415891	0.168131024903143	0.000437696168421425	0.0666504752718195	0.0220410865565875	0.00844886048599773	0.0228117740306306	7.07776768583768e-05	0.0140235934551434	9.00244862705398
"3808303"	-7.29397325496751	4.08855183740116	-1.70674584741244	-1.84751796960438	-1.8151078054692	0.602564427166414	0.189327706064232	0.0329923207528964	0.0386591675845846	0.0373147043397298	0.0294721144397979	0.0241782911223921	0.00487671759450847	0.00681050941651803	0.008553416256434	9.39642002942946
"3808319"	-7.32000586473418	3.97538558265568	-1.72446409826456	-1.78799435794662	-1.85611209767154	0.608592106992594	0.179498975534028	0.0337762765558396	0.0363107939983527	0.0391301813166181	0.0296828652013184	0.0228583617979934	0.0049784965606843	0.0063787347557849	0.00894423418437253	9.38314162075824
"3808327"	-7.28498890700996	3.9673189329763	-1.71814628757399	-1.78036970933254	-1.84636972960074	0.606349897337591	0.179829007950115	0.0337276276698997	0.0362147850828203	0.0389495874223144	0.0293995546302557	0.0227656898720912	0.00494208457359539	0.0063244483302566	0.00885058753828993	9.35550511627224
"3808365"	-7.2673007995676	3.9712501528924	-1.71655831981212	-1.78078892657223	-1.84606364028015	0.604765323620271	0.180590582050846	0.0337409832949685	0.0363132819353164	0.0390241943473989	0.0292569624657691	0.0228108293107084	0.0049329535183357	0.00632742707102687	0.00884765329849006	9.34500839115716
"3808389"	-7.23084934044237	3.95658163537853	-1.72307176561418	-1.76633077937653	-1.8626296868029	0.602204696390857	0.180304171327044	0.0341957587664135	0.0359343328440324	0.0399593627294806	0.0289642033193776	0.0226426288286432	0.00497046052794712	0.00622509995309532	0.00900715839290624	9.31788280332094
"3808391"	-7.13920020287907	3.89873842410772	-1.7672505309501	-1.6969090970568	-1.8876821965278	0.593830564837899	0.177097170277816	0.0363881240832853	0.033549077369675	0.0415165431461795	0.0282346288805487	0.021985420791275	0.00522860866966504	0.00574538863777141	0.00925108174764718	9.26442110643304
"3808399"	-7.23047431136848	3.76641005457583	-1.85130919359352	-1.60617801910861	-1.96670362736021	0.605387542528351	0.164268808112889	0.0396878726675962	0.0298735793480699	0.0447896576120864	0.0289611989318859	0.0205183194338687	0.00573783179533732	0.00514742007261162	0.0100418237961502	9.29287397483553
"3808409"	-6.96822966192036	4.06982446937264	-1.73681063788119	-1.76046555450369	-1.77124699585538	0.557131598171233	0.190048407991071	0.0346112926680216	0.0355605068795046	0.0359973998450884	0.0268984883211783	0.023957303950343	0.00505004023221078	0.00618382683276306	0.00814503607721918	9.33562848881457
"3808479"	-7.00498595949453	3.50109548059263	-2.34980069970993	-1.17092263865846	-2.04051782220308	0.605966420775711	0.15137073862531	0.0681861356272113	0.0169313047175673	0.05141795561685	0.0271830071952452	0.0177294186540482	0.00924383010020773	0.00273563820845833	0.0108097473511617	8.99876664307227
"3808485"	-6.94862942089698	3.19959278354741	-2.57719161329993	-0.904430229366498	-2.20638247322406	0.605987855696527	0.128485771411781	0.0833602556593451	0.0102663427247995	0.0610980313540353	0.0267473809662707	0.0148073043457575	0.0111194502438554	0.00163212115734349	0.012638523982012	8.92621186027525
"3808525"	-6.86768753442642	3.16667954025083	-2.67555058273762	-0.823291819287253	-2.22289378900156	0.595923524130714	0.126700318594488	0.0904473415759212	0.0085640082058052	0.0624319499372741	0.026127870608992	0.0145042346745225	0.0119843981526398	0.00135241461518368	0.0128283908608282	8.8964196903926
"3808289"	-6.29598791806214	2.64043902695948	-1.52515273307406	-1.11249335948067	-2.60966092836212	0.592577565108744	0.104224475837346	0.0347731559206794	0.0185017278280099	0.101808865987962	0.0219589077225523	0.0100841401310942	0.00389418492941895	0.00246943221846123	0.0176808412885318	8.17883192210454
"3808835"	-6.80231658179327	2.89082334560208	-2.78840617368074	-0.63472694670005	-2.40528699111761	0.5983366411235	0.108062503637451	0.100541182736282	0.00520961694031854	0.0748110453802084	0.0256328350214301	0.012087310885613	0.0130167321495156	0.00080385205779576	0.0150199526582743	8.79395098591532
"3808271"	-6.6423439545839	2.84314479224332	-1.66194010083355	-1.16112557317859	-2.3347744055395	0.63374947667469	0.116110861563939	0.0396739669027977	0.0193657032740586	0.0783005369507548	0.0244413777276672	0.0116918851503909	0.00462402987250826	0.00269005175662811	0.0141522211533212	8.34377441153724
"3808309"	-6.28509834854893	2.55612917238185	-1.56130485413403	-1.05549450491034	-2.67142806612122	0.592806631331229	0.0980515562565542	0.0365817365115482	0.0167186363204378	0.107096645049856	0.0218830129587676	0.0094504432681769	0.00408098799244891	0.00222287073716419	0.0185277092869299	8.16310816774916
"3808307"	-6.24557687506675	2.30523085767641	-1.64440002569582	-0.882735822611557	-2.76007205000471	0.58837763132387	0.0801567104081966	0.0407873966802423	0.0117536441847997	0.114908425871666	0.0216086720558156	0.00768626643085765	0.00452694113040151	0.00155476142825067	0.0197776914570421	8.14225091328735
"3808325"	-6.17124027488891	2.38303093122765	-1.62836449151596	-0.912826614923921	-2.70364485852411	0.582040295837277	0.0867895626707139	0.0405239142862466	0.0127345830310171	0.111713955236006	0.0210973483331925	0.00821383443370632	0.00443908175998747	0.00166256580424893	0.0189772835264951	8.08902037691976
"3808339"	-6.13652483326226	2.39269603677492	-1.64708598676653	-0.900713846755044	-2.69069300660429	0.577857953370982	0.0878519009867472	0.0416302143961894	0.0124494389964445	0.11109752984194	0.0208606556377293	0.00828059694687299	0.00454174180889442	0.00161873565898151	0.0187958971046675	8.07257239589359
"3808337"	-6.1481379598897	2.36664393993438	-1.70593568152679	-0.856405004159915	-2.70135328458169	0.5780926899629	0.0856596146519784	0.0445077433845863	0.0112167918805376	0.111602272934255	0.0209396862530275	0.00810125742868859	0.00487208888835699	0.00146339190382749	0.0189451273663212	8.08620719799814
"3808301"	-6.13824024136034	2.32911762254828	-1.94501035461429	-0.693215064077414	-2.66570898675066	0.570723080087107	0.0821713674669648	0.0573035472877438	0.0072790324433185	0.107637386401934	0.0208723200700264	0.00784638164767379	0.00633335354909751	0.000958822548532013	0.0184484647671355	8.12514582469053
"3806671"	-6.17353554987606	2.27920343633044	-1.98644817982222	-0.654399011490166	-2.69713933392881	0.574060808362686	0.0782449240903078	0.0594353017384597	0.00645023089066543	0.109571285485982	0.021113044763407	0.00751368125833553	0.00660608834580014	0.00085445171271274	0.0188860669211199	8.1480747442938
"3806665"	-6.18267692132059	2.22122190496958	-2.03986623627755	-0.601733902738759	-2.73334794638674	0.574853494582403	0.074197276717125	0.0625759496795606	0.00544518992559582	0.112355389376506	0.0211756167128229	0.00713625698414822	0.00696615729050053	0.000722455692766657	0.0193965548091865	8.15451178895706
"3806663"	-6.02892182561393	2.24221014533083	-2.21841982424193	-0.485334069948439	-2.68455266832731	0.554571674582073	0.0767062947775015	0.0750871902767345	0.00359384992333574	0.10995683640106	0.0201354929812332	0.00727175456530911	0.00823905443285784	0.000469984801888092	0.0187102080454226	8.09581938702666
"3806661"	-5.97290938402054	2.05563044409776	-2.41081284947891	-0.299352926353196	-2.8167474180571	0.552393299893703	0.0654284500331188	0.0899919257238492	0.00138753378381464	0.122849207724477	0.0197630884294886	0.00611190602013661	0.00973009078017361	0.000178800723316621	0.0205982615680744	8.03640332934723
"3806687"	-5.89748651322681	1.86773306681208	-2.4989166705086	-0.195511138755088	-2.73786274246069	0.581293077958259	0.0583029935506235	0.104367381430841	0.000638857870007811	0.12528081854608	0.0192671232072754	0.00504563930478626	0.010454263579596	7.62685106890073e-05	0.0194606840851814	7.73516141190868
"3808531"	-5.1910626253602	1.8506278133781	-3.15585914411377	0.205158270404004	-3.50191195390779	0.40780556140698	0.0518297098386264	0.150721715883326	0.000636969541374876	0.185588496325316	0.0149277893616979	0.00495364358195277	0.0166734364721213	8.39808591923459e-05	0.0318379579207832	8.12886097823313
"3808443"	-6.97808755107973	3.45772910742404	-2.29833451354362	-1.17992469617227	-2.19075683086629	0.571416068542894	0.140301253913678	0.0619877821850444	0.0163375978987108	0.0563206903788934	0.0269746482328403	0.0172929273684494	0.00884334105897676	0.00277786309248409	0.0124601453358674	9.23124313407913
"3809155"	-6.11062998028827	2.69086974542095	-4.23617830768895	0.449119546907816	-1.9476384859522	0.50114264812656	0.0971795183152884	0.240845121924692	0.00270715613804003	0.0509103503903805	0.0206849718771886	0.0104730201035013	0.0300426584941453	0.000402463194174928	0.00984807742806914	8.63187822194178
"3809647"	-5.93098057187408	3.11421463489341	-1.39074237293088	-1.45744954699376	-2.83780951245889	0.467214625968014	0.128813241611553	0.0256895679697465	0.0282130790724186	0.106962096626073	0.0194865952490371	0.0140276095238153	0.00323804791402552	0.00423827677698263	0.020907458299932	8.67697380883076
"3809651"	-6.05642746807204	2.91945877322348	-1.47496419460424	-1.34547031369639	-2.96364029336481	0.496508530547759	0.115371454323047	0.0294480559185258	0.0245042781517322	0.118889816065493	0.0203196396904257	0.0123279617792473	0.00364210827435406	0.0036120229023497	0.0228026720119551	8.59514412067396
"3809667"	-6.1090784611076	2.82066576825753	-1.62366780117766	-1.22856830527314	-3.02905550099495	0.505053370521526	0.107668614304667	0.0356763342729691	0.0204260543020699	0.124165325013985	0.0206744691773294	0.0115077347127494	0.00441351140991431	0.00301162483389894	0.0238204093676469	8.59621098175614
"3809671"	-6.17194127560783	2.7896778165216	-1.83454995087703	-1.11236763029255	-3.07715633050329	0.507330361038535	0.103646676516412	0.0448235619500465	0.0164794976134906	0.12610909350834	0.021102141566208	0.0112562747103415	0.00563441691771957	0.00246887408090336	0.0245829433297943	8.66515545666505
"3809683"	-6.13021699818255	2.8990025348714	-1.92149001763191	-1.10817034043086	-3.0259666711908	0.49875848464249	0.11154132289269	0.04900211959971	0.0162986504384148	0.121525350218721	0.0208177916554269	0.0121558064339798	0.00618110558526215	0.00245027765767367	0.0237718531917633	8.68021934273176
"3809691"	-5.84120926857117	2.58946752552308	-2.01043347956797	-0.864232893729398	-3.14631223681258	0.471891064566979	0.0927378793054806	0.0559004930451062	0.0103299401830577	0.136911478785209	0.0189011615079082	0.00969856595327348	0.00676658143520107	0.00149026615859093	0.0257003121198345	8.5031901058964
"3809733"	-6.1158339194124	2.54667403201274	-2.72891344716374	-0.499748951865906	-3.24059038144115	0.485991529549051	0.084268265165767	0.0967602220100692	0.00324504794082327	0.136447508702725	0.0207202183805534	0.0093806580587887	0.0124672141612431	0.00049831738545808	0.0272635896319279	8.77286271700287
"3808609"	-6.26220680292551	3.12480927336184	-3.3517392712854	-0.445521708937141	-2.61507782238674	0.475518600252908	0.118402187908602	0.136223851123374	0.00240685783972193	0.0829243227492033	0.0217238989055449	0.0141232164547015	0.0188074689225751	0.000396040861800589	0.0177543179944157	9.08120858358015
"3808411"	-6.95101312927985	3.604502678199	-2.0887593461051	-1.35900364716905	-2.09602789603953	0.577287721863684	0.155233985651312	0.0521282223859339	0.0220666978076074	0.0524916494489982	0.0267657353462105	0.0187921854997859	0.00730409998120334	0.0036850509756894	0.0114058820380951	9.14854331094852
"3808437"	-7.02078150115317	3.48877076635005	-2.18252023273181	-1.26709422094438	-2.17070385325125	0.581352455748661	0.143553394369439	0.0561804422684867	0.018935920307017	0.055573756161097	0.0273057353259164	0.0176048145606179	0.00797455493172432	0.00320346568077497	0.0122330827445291	9.20800828906557
"3808569"	-6.93826802791015	3.50333410502368	-2.35547243065341	-1.15787568268513	-2.14644971647663	0.564735975689951	0.143981410272168	0.0650877651751223	0.0157277709375814	0.0540486370930748	0.026667672154317	0.0177520985260137	0.00928850775373617	0.00267501438382888	0.0119612397917225	9.2326919483037
"3808833"	-6.66753591278924	3.41965148221147	-2.82458635646486	-0.790587684697528	-2.11591988942671	0.524926329385206	0.138080173154017	0.0942057352917267	0.00738019300237786	0.052864736450194	0.0246271235371051	0.016914153945067	0.0133567135181933	0.00124710306080218	0.0116234004600289	9.20271950655926
"3808839"	-5.77441048076207	2.96753946608376	-3.92683946527019	0.291380335686417	-1.88433005017569	0.383811493815162	0.101366786110489	0.177496161031591	0.000977289311214112	0.0408711274728386	0.0184713342732807	0.0127373649566929	0.0258152414395004	0.000169403638487345	0.00921825477567187	9.32070289869321
"3808407"	-6.83307704714063	2.90073204202534	-3.47469425768955	-0.168043896371488	-1.82301313423753	0.609584012539298	0.109854071439448	0.157628276133444	0.000368677317205302	0.0433890886431169	0.0258651854847248	0.012170314752014	0.0202126422867301	5.63440085108393e-05	0.00862808379364622	8.75184330864318
"3809601"	-5.70626583383731	2.33683767755755	-1.88621841844768	-0.805167382393096	-3.3170388555568	0.480893005764889	0.0806494766036724	0.0525446402935158	0.00957451550977144	0.162497086387749	0.0180379409862277	0.00789848282708543	0.00595626291525859	0.00129352432961399	0.0285651084111758	8.22863445113731
"3809611"	-5.66367776884586	2.37212452126815	-1.97070022559906	-0.770446523497309	-3.31886192811296	0.473214839055922	0.0830111150717786	0.0572931122438631	0.00875681715166196	0.16249486902723	0.0177696975026665	0.00813882202294058	0.0065017614275672	0.00118436960951656	0.0285965162892587	8.23321315160661
"3809625"	-5.65034059914669	2.37355148263816	-2.17681037396233	-0.663070633968952	-3.37685230042046	0.465029501376816	0.0820594425171685	0.0690196014322164	0.00640399285557395	0.16609454953085	0.0176861057332212	0.00814861685257979	0.00793288382162231	0.000877246903723804	0.029604579036457	8.2857986403343
"3809675"	-5.71771373529641	2.40940198725084	-2.58462099419518	-0.482970906609208	-3.49840853487322	0.454778412033591	0.0807557682797784	0.0929284642758852	0.00324486748373368	0.170253509326767	0.0181103889630661	0.00839663189067332	0.0111836516818756	0.000465419093602533	0.0317742864667813	8.47856760858019
"3808397"	-5.85122914018279	2.2061990056223	-2.76229116347014	-0.195405567943203	-3.03253436126178	0.537392116366223	0.0763987843633942	0.119766673560272	0.000599336804785025	0.14434725858032	0.0189660623317158	0.0070400534215523	0.0127740556933641	7.61861669945618e-05	0.0238751561112457	7.98181137489272
"3808373"	-6.4897369770102	3.41049002170674	-2.97691249590547	-0.741401281523524	-2.19585674360708	0.552135663547694	0.152484315738531	0.116177960166201	0.00720606663142049	0.0632120123027948	0.0233312041074404	0.0168236471887051	0.0148361779995332	0.00109675322501688	0.012518225372631	8.73381916622134
"3808357"	-6.56377322839002	3.22242458466916	-3.39059736643969	-0.398230071118665	-1.95019226034218	0.549004144199947	0.13232259545127	0.146494367515102	0.00202086168108902	0.0484644561282488	0.0238665749269396	0.0150193836228045	0.0192460822634671	0.000316424686178517	0.00987392026953544	8.85861355986878
"3809151"	-5.73448260392862	2.72690150640425	-3.56053947050251	-0.0137910573011653	-2.89011803746187	0.470046830886769	0.106289791083819	0.181210875574492	2.71861541845832e-06	0.119394359665113	0.0182167727655614	0.0107553733190387	0.0212237199336081	3.79487417941574e-07	0.0216853242280392	8.36418586853629
"3808777"	-6.65209389604405	3.38627634497821	-3.16429448634869	-0.645848948774444	-2.33864470600438	0.570344890355363	0.147796996068638	0.129054930885766	0.00537629050595846	0.0704935381013159	0.0245131827709059	0.016585607339063	0.0167626889412673	0.000832269864105832	0.0141991796485167	8.80824920333145
"3808611"	-7.04994355869341	3.03158789216759	-3.13090902094505	-0.614956598322602	-2.2940635611985	0.51843407642752	0.0958655542197461	0.102249962041528	0.00394467466754913	0.0548950459465668	0.027533044833625	0.0132931196378373	0.0164108393052197	0.000754555496160656	0.0136629869101525	9.79126647243354
"3808843"	-6.89951172408809	3.05433593075723	-4.01100094370527	-0.108114020793383	-2.09946526721508	0.442926687591385	0.086801801154463	0.149692714180359	0.000108757489249192	0.0410121486736519	0.0263705796275073	0.0134933625045145	0.0269336632202248	2.332202699757e-05	0.0114433227594492	10.3669841056557
"3809781"	-7.0173086252032	3.58935217570472	-1.72958769840493	-1.54769573798071	-1.71977568643573	0.502828085652137	0.131555956468094	0.0305466471198101	0.0244596109937234	0.030201045801258	0.0272787280824944	0.0186345422809244	0.00500812399008111	0.00477940054379898	0.00767853500499051	9.89602568388959
"3809577"	-5.76144577516346	2.11821829742758	-1.74392306305721	-0.778158401501902	-3.40289752132089	0.482387844235204	0.0652040885026327	0.04419651648749	0.00879973146465425	0.168279471242234	0.0183884837116228	0.0064897507318054	0.00509148582978474	0.00120819845725671	0.0300630126698408	8.2953230003503
"3809839"	-5.66299229538241	2.23719877507289	-1.71167864233598	-0.832222292416774	-3.32765166182093	0.472938219884949	0.0738110896267491	0.0432072806992454	0.0102138896305473	0.163300752900198	0.0177653964391252	0.00723928594852629	0.00490494746908582	0.00138191377253853	0.0287481879262084	8.23462382694354
"3809555"	-5.70406703285781	2.18230583394908	-1.74438364094702	-0.796913951756588	-3.36691729003277	0.477190113211129	0.0698479112147504	0.0446278748122298	0.00931418921428324	0.166259737918621	0.0180240425097125	0.00688839135450472	0.00509417555333399	0.00126714150310498	0.0294306364962368	8.25731594499439
"3809525"	-5.62220945111953	2.04506496368354	-2.02650727272772	-0.569105244981593	-3.49058607261873	0.459706650436101	0.0608248380997996	0.0597259516272044	0.00471033636475261	0.177199889972641	0.0175104377602292	0.00604923982209846	0.00687521415378536	0.000646230470591135	0.0316323503430222	8.29214003254817
"3809503"	-5.4910268633943	1.83195952387875	-2.4331994135136	-0.229352555571096	-3.64413741324026	0.434340370471522	0.0483453611178498	0.0852861415613399	0.00075775747279896	0.19129893431422	0.0167028314478707	0.00485420746230173	0.00991163506132128	0.000104956520024975	0.0344765856136381	8.33179296398178
"3809149"	-5.16603749000571	0.892361538332691	-3.88609406671578	1.08367300417388	-3.75561583144794	0.354538320958436	0.0105786381868006	0.200620216332068	0.0156007179713849	0.187374461958785	0.0147842081641562	0.00115177665751131	0.0252822961881662	0.00234314284122631	0.0366182074904403	8.67612822241178
"3809093"	-6.84643143522938	1.68606826207082	-4.76633017305011	1.28517428149783	-0.486465999723561	0.527382804390259	0.0319851024273412	0.255602846411974	0.0185832423576952	0.002662578510017	0.0259663847706002	0.00411184649081664	0.0380327863724594	0.00329553787579008	0.000614383781289131	9.42760288344396
"3809091"	-6.67450857910101	3.28686592393739	-2.32693260324939	-1.07567794889488	-2.02352251913938	0.604577795849095	0.146614721436247	0.0734820410795349	0.0157028373861016	0.0555686294519147	0.0246786587682413	0.0156260987143619	0.00906478496850462	0.0023086961938774	0.010630430261062	8.58406898536507
"3808317"	-5.88847795594391	1.71779307157185	-3.09046951604025	0.141101651575712	-3.38662853684777	0.470467669117201	0.0400373541974276	0.129590332708225	0.000270139362657568	0.155617632456348	0.0192083061443684	0.00426803801685725	0.0159896451329162	3.9725232680222e-05	0.029776242044668	8.58495774069478
"3808813"	-5.83644803041823	1.63321284776466	-2.89423892411911	0.081902921047601	-3.46918448580753	0.460077580681676	0.0360262783867992	0.113136459883883	9.06009199317209e-05	0.162550614794236	0.0188703609493172	0.00385808828125243	0.0140235722715083	1.33844656496616e-05	0.0312456490211745	8.60464757396873
"3808275"	-6.10825636067382	2.89208504744559	-3.59173055949221	-0.20233100996441	-2.93476791794049	0.461712868191818	0.103504584695414	0.159641193700953	0.000506596710786119	0.106582276619659	0.0206689052132796	0.0120978642184649	0.0215971973428074	8.16821487950916e-05	0.0223605398573883	8.98941161074604
"3808607"	-6.62290545118551	2.72139654736597	-5.0540366288035	0.664348173937949	-2.32914389621696	0.391359053298529	0.066078767440218	0.227905625313966	0.00393794608499124	0.048402847925855	0.0242985339896943	0.0107119921216091	0.042762852513123	0.000880630548149866	0.0140840448616142	10.5867062461212
"3808311"	-6.51152895321278	3.03136100375644	-4.20939687509169	0.124726430416097	-2.52936225972395	0.499488897209758	0.108251819809319	0.208737095315319	0.000183263878595507	0.0753671261828819	0.0234881555166006	0.0132911299597952	0.0296639954394122	3.10398234221144e-05	0.0166095102660559	9.21340275728138
"3808405"	-6.40494632086737	2.32992700017938	-4.36347523358103	0.608424708253562	-2.50680540075845	0.495683480492365	0.0655930892266417	0.23005860790533	0.00447287891878864	0.0759302273541977	0.0227255263323186	0.00785183589281234	0.0318753474721225	0.000738611287749735	0.0163145839248917	9.09731581438608
"3808333"	-6.34467921517178	2.30137693804506	-4.49427746890504	0.713234818126514	-2.51100242967964	0.484679020444904	0.0637691159926723	0.243195002422743	0.00612491343674892	0.0759152713968801	0.0222998684045577	0.00766058788198095	0.0338150208899519	0.00101500300377615	0.0163692591708936	9.11344461222224
